Customer ID,Balance,Balance Frquency,Purchases,One-Off Purchases,Installments Purchased,Cash Advance,Purchase Frequency,One-Off Purchase Frequency,Installments Purchase Frequency,Cash Advance Frquency,Cash Advance TRX,Purchases TRX,Credit Limit,Payments,Minimum Payment,PRC Full Payment,Tenure,Cluster
C10947,16.727614,0.545455,128,0,128,0,0.333333,0,0.333333,0,0,4,5000,363.86862,170.73776,1,12,2
C10949,26.157304,0.818182,318.41,65,253.41,0,0.75,0.083333,0.666667,0,0,11,5000,240.474518,154.2101,0,12,2
C10950,13.99841,0.857143,94.86,0,94.86,0,0.857143,0,0.714286,0,0,6,1500,68.323361,104.264949,0.4,7,2
C10951,1594.328636,1,0,0,0,2880.609563,0,0,0,0.333333,19,0,3000,348.795318,510.986097,0,12,3
C10952,37.050529,1,367.17,0,367.17,0,1,0,1,0,0,19,2000,326.624678,152.547744,0.636364,12,2
C10954,3467.619262,1,468.49,278.5,189.99,2493.180667,0.833333,0.083333,0.666667,0.5,10,10,4000,1612.002883,898.050967,0,12,3
C10955,212.84035,1,1944.48,864.38,1080.1,0,1,0.666667,1,0,0,36,6000,1780.988408,182.31869,0.416667,12,1
C10958,387.449138,1,253.7,253.7,0,0,0.416667,0.416667,0,0,0,8,3000,198.133653,200.73031,0,12,4
C10959,963.467447,1,720.57,720.57,0,0,1,1,0,0,0,12,2600,2304.882707,392.9199,0,12,2
C10960,641.02208,1,0,0,0,180.321494,0,0,0,0.25,4,0,1000,345.161002,277.7637,0,12,4
C10961,2638.45383,1,0,0,0,262.082802,0,0,0,0.166667,2,0,2900,642.830286,599.508236,0,12,4
C10962,2800.848284,1,0,0,0,230.345891,0,0,0,0.166667,2,0,3000,864.931529,1796.44717,0,12,4
C10963,203.62963,0.454545,0,0,0,589.991614,0,0,0,0.166667,2,0,3000,314.842514,185.625798,0,12,4
C10966,46.816731,1,539.88,0,539.88,0,1,0,1,0,0,14,6000,457.377375,187.088484,0.75,12,2
C10968,18.430156,0.454545,342.5,342.5,0,0,0.083333,0.083333,0,0,0,2,6000,230.757968,73.567323,0,12,4
C10969,1393.098681,1,353.43,0,353.43,1465.018056,0.7,0,0.6,0.2,3,14,1500,491.576263,502.718043,0,10,2
C10970,64.03101,1,646.5,95,551.5,0,0.833333,0.166667,0.666667,0,0,17,1500,564.329726,151.912905,1,12,2
C10971,379.198083,1,40,0,40,0,0.166667,0,0.166667,0,0,3,2900,224.790156,212.520426,0,12,4
C10972,264.051708,1,63,63,0,39.762754,0.083333,0.083333,0,0.083333,1,1,5000,360.123912,192.075716,0,12,4
C10973,218.894935,1,568.34,568.34,0,0,0.333333,0.333333,0,0,0,4,3000,279.74723,241.723393,0,12,4
C10974,255.628716,1,2525.88,1640.96,884.92,0,1,0.583333,1,0,0,47,6000,1936.907938,198.598427,0.416667,12,1
C10975,16.646768,0.818182,135.28,0,135.28,0,0.5,0,0.5,0,0,6,4000,212.020939,142.655139,0.111111,12,2
C10976,356.883731,1,929.29,929.29,0,0,1,1,0,0,0,13,1200,1587.56373,193.337889,0.166667,12,2
C10977,1706.846933,0.857143,1000,1000,0,2022.36136,0.142857,0.142857,0,0.714286,13,1,2500,862.833252,233.053173,0,7,3
C10978,3842.454902,1,0,0,0,6381.534619,0,0,0,0.5,24,0,6500,3869.74895,1742.491124,0.083333,12,3
C10979,269.966481,0.636364,0,0,0,1579.555134,0,0,0,0.166667,2,0,3000,2097.898378,272.284192,0.125,12,4
C10980,4539.839383,1,384,209,175,74.101229,1,0.083333,0.916667,0.083333,1,13,5000,879.549573,2035.107418,0,12,2
C10981,25.383911,1,401.16,0,401.16,0,0.916667,0,0.833333,0,0,11,2500,419.168947,164.819559,1,12,2
C10983,964.386954,1,0,0,0,1852.449594,0,0,0,0.166667,4,0,3200,5586.40448,5766.252183,0.166667,12,3
C10985,171.267988,1,2062.67,1455.11,607.56,0,1,1,1,0,0,39,7500,1913.827405,180.637896,0.75,12,1
C10986,845.930093,1,2384.15,1206.43,1177.72,1950.164327,1,0.916667,0.833333,0.083333,2,62,2500,4029.993964,232.49717,0.272727,12,1
C10987,1380.729836,1,145.94,145.94,0,589.017161,0.083333,0.083333,0,0.166667,10,3,1800,610.851898,610.251148,0,12,4
C10988,97.064177,0.545455,863.97,114,749.97,0,0.416667,0.083333,0.416667,0,0,9,7000,1384.018459,103.701385,0.363636,12,2
C10989,1421.787032,1,0,0,0,2017.846783,0,0,0,0.583333,16,0,1500,2180.007785,622.671345,0,12,3
C10990,1219.143484,0.666667,0,0,0,1893.219765,0,0,0,0.5,3,0,2000,204.789406,274.065414,0,6,4
C10992,59.064314,0.363636,686,0,686,0,0.333333,0,0.25,0,0,7,3000,840.254381,182.922865,0,12,4
C10993,1414.422361,1,90.03,0,90.03,0,0.833333,0,0.833333,0,0,12,1500,323.893824,492.851078,0,12,2
C10994,585.537233,1,178,0,178,723.138529,0.333333,0,0.333333,0.083333,3,4,1000,1198.443149,316.758371,0.083333,12,4
C10995,1799.320009,1,0,0,0,872.408101,0,0,0,0.083333,2,0,2000,298.163408,718.578894,0,12,4
C10996,1821.024103,1,0,0,0,323.218285,0,0,0,0.166667,4,0,1800,954.718474,1910.925633,0,12,4
C10997,1267.621753,1,107.05,64.55,42.5,0,0.416667,0.25,0.083333,0,0,5,4000,505.790714,382.36978,0,12,4
C10998,561.346036,1,4430.12,2992.49,1437.63,80.614627,1,1,0.75,0.083333,1,68,4500,3750.631255,183.469161,0.083333,12,1
C10999,3200.184366,1,0,0,0,2139.707578,0,0,0,0.083333,1,0,5000,780.190463,920.718093,0,12,4
C11000,408.724408,1,89.39,89.39,0,108.912198,0.083333,0.083333,0,0.083333,1,1,3000,166.426897,211.611083,0,12,4
C11001,18.98265,0.272727,327.37,0,327.37,0,0.333333,0,0.333333,0,0,11,6500,1430.996352,137.788624,1,12,2
C11002,3007.035526,1,209.02,209.02,0,2484.069695,0.25,0.25,0,0.75,24,4,6000,1285.267277,688.582671,0,12,3
C11004,51.640761,1,453.24,0,453.24,0,1,0,1,0,0,12,5000,507.364658,170.772711,0.363636,12,2
C11006,57.657781,0.818182,587.25,0,587.25,0,0.75,0,0.75,0,0,9,1000,779.274805,138.599057,0.857143,12,2
C11007,1876.872139,1,0,0,0,741.088191,0,0,0,0.083333,1,0,2300,940.91574,583.146807,0,12,4
C11008,1922.172543,1,0,0,0,1810.839188,0,0,0,0.166667,5,0,2000,481.087934,655.365553,0,12,4
C11009,1101.328772,0.727273,0,0,0,3061.014837,0,0,0,0.333333,12,0,3000,649.339928,432.288614,0,12,3
C11011,2882.431664,1,0,0,0,130.714887,0,0,0,0.166667,2,0,3000,608.839527,1240.347359,0,12,4
C11013,1105.969915,1,0,0,0,291.608512,0,0,0,0.416667,7,0,1200,366.079307,463.040434,0,12,4
C11014,994.231031,1,487.6,0,487.6,38.690552,0.75,0,0.75,0.083333,1,9,1000,755.610568,801.233778,0,12,2
C11015,1114.38403,1,1956.43,1423.8,532.63,521.664369,0.583333,0.083333,0.5,0.083333,3,18,1800,836.108453,1238.531629,0,12,2
C11016,338.310239,1,2855.04,2488.95,366.09,0,0.75,0.25,0.583333,0,0,15,6000,2801.205072,125.713305,0.375,12,1
C11017,2886.330537,1,0,0,0,275.617952,0,0,0,0.416667,6,0,3000,3628.742239,1039.604463,0.083333,12,3
C11018,2659.823914,1,3384.83,812.11,2572.72,0,1,0.333333,1,0,0,82,5700,2798.135325,661.569757,0,12,1
C11020,1783.266003,1,129.05,129.05,0,1412.345077,0.083333,0.083333,0,0.25,4,1,2000,581.851472,418.990497,0,12,4
C11021,1585.763627,0.625,85.69,85.69,0,2649.776206,0.125,0.125,0,0.25,6,2,3000,316.55616,538.259971,0,8,4
C11022,50.82451,1,456,0,456,0,1,0,1,0,0,12,1000,339.113852,165.116059,0.583333,12,2
C11023,12.683677,0.363636,31.68,0,31.68,0,0.083333,0,0.083333,0,0,1,4000,210.141652,140.456214,0,12,4
C11024,817.059154,0.636364,0,0,0,2135.75811,0,0,0,0.083333,4,0,5500,8013.594413,360.414305,0,12,3
C11025,94.02407,0.636364,1099.5,849,250.5,0,0.5,0.166667,0.25,0,0,8,6000,1442.251089,95.209217,0,12,4
C11026,540.691281,1,0,0,0,155.663715,0,0,0,0.166667,3,0,2200,1561.37344,375.333662,0.083333,12,4
C11027,1448.6877,1,266.52,0,266.52,0,0.857143,0,0.714286,0,0,24,1500,250.102937,558.520424,0,7,2
C11028,50.044687,0.555556,658.96,658.96,0,0,0.222222,0.222222,0,0,0,2,2500,207.721495,14.078212,0,9,4
C11029,80.513636,1,588.2,65,523.2,0,1,0.083333,0.916667,0,0,13,3000,601.778889,176.52637,0.5,12,2
C11030,2963.381127,1,535.97,535.97,0,38.953008,0.75,0.75,0,0.083333,1,10,5000,638.384571,1027.923953,0,12,2
C11031,92.239093,0.909091,1525.1,0,1525.1,0,0.833333,0,0.833333,0,0,13,4000,1682.312643,157.835032,1,12,2
C11032,1082.436807,1,0,0,0,1835.406271,0,0,0,0.25,7,0,1500,2094.304543,258.977488,0,12,4
C11033,325.038037,1,512.16,105,407.16,0,0.833333,0.083333,0.75,0,0,13,2500,567.449456,238.252068,0,12,2
C11034,1700.753811,1,0,0,0,624.480873,0,0,0,0.5,9,0,2000,418.596666,434.688783,0,12,4
C11036,299.030773,1,805.8,540,265.8,0,1,0.083333,1,0,0,13,4000,845.966736,184.444816,0,12,2
C11038,2968.476388,1,185.1,185.1,0,5874.584626,0.25,0.25,0,0.333333,10,3,4000,5549.022185,3011.099397,0.166667,12,3
C11039,6245.256644,1,539.55,0,539.55,2804.63059,0.833333,0,0.75,0.083333,2,32,6500,1405.944742,3269.298234,0,12,3
C11040,468.851415,1,0,0,0,147.205289,0,0,0,0.083333,1,0,600,164.403739,276.486072,0,12,4
C11041,252.717781,1,463.34,0,463.34,0,0.833333,0,0.833333,0,0,10,4000,162.949236,184.464721,0,12,2
C11042,954.431507,1,1334.7,1334.7,0,90.168062,1,1,0,0.083333,1,13,3000,904.68554,250.871811,0,12,2
C11043,18.105265,1,244.92,0,244.92,0,1,0,1,0,0,12,2500,221.798291,179.182583,0.333333,12,2
C11045,1944.394136,1,575.88,375.88,200,0,0.583333,0.333333,0.416667,0,0,12,4500,406.891744,399.881036,0,12,2
C11046,44.694228,0.818182,788.99,235.9,553.09,0,0.75,0.083333,0.583333,0,0,15,5700,874.51882,141.103713,0.727273,12,2
C11047,394.423256,1,434.25,0,434.25,0,0.583333,0,0.583333,0,0,9,5450,4997.981363,4553.15605,1,12,2
C11048,1776.088454,1,117,117,0,139.117692,0.333333,0.333333,0,0.166667,2,4,9000,1160.657884,381.46904,0,12,4
C11049,4383.571529,1,0,0,0,1805.853456,0,0,0,0.333333,6,0,5000,1161.700956,994.581254,0,12,3
C11051,788.425212,1,94.38,32.08,62.3,1461.675329,0.166667,0.083333,0.166667,0.5,10,3,2500,1593.278155,401.341447,0,12,3
C11052,440.161534,1,365,116,249,0,0.25,0.083333,0.166667,0,0,6,800,230.655936,209.080877,0,12,4
C11053,2136.215769,1,1846.03,507.32,1338.71,187.819777,1,0.333333,1,0.083333,1,33,4500,1082.35936,521.999553,0,12,2
C11054,1446.080403,1,0,0,0,75.50221,0,0,0,0.083333,1,0,1700,361.533622,496.679318,0,12,4
C11055,745.342323,1,49.25,49.25,0,0,0.083333,0.083333,0,0,0,1,1000,370.390221,215.208576,0,12,4
C11056,3249.347926,1,438.12,59.2,378.92,2195.21579,1,0.083333,1,0.416667,6,27,5000,1021.827215,744.223511,0,12,3
C11057,2481.696036,1,1326.09,1326.09,0,2033.191162,0.583333,0.583333,0,0.166667,8,15,3500,1491.960053,751.452457,0,12,3
C11058,1978.669021,1,1224.01,803.85,420.16,0,0.916667,0.75,0.333333,0,0,41,3500,429.743823,440.784074,0,12,2
C11059,1096.991698,1,1567.12,826.63,740.49,0,1,0.666667,0.916667,0,0,37,1200,993.247869,571.822624,0,12,2
C11060,828.913072,1,2827.49,955.85,1871.64,0,1,0.363636,0.909091,0,0,32,3000,2188.042223,316.208158,0,11,1
C11061,1363.93317,1,74,74,0,0,0.083333,0.083333,0,0,0,1,1500,330.099968,273.120559,0,12,4
C11062,463.071288,1,0,0,0,1381.989484,0,0,0,0.25,7,0,1000,5445.35687,4496.934117,0.4,12,3
C11063,759.198024,1,1769.79,1359.89,409.9,0,0.5,0.083333,0.416667,0,0,9,2500,662.501323,816.492249,0,12,2
C11064,1066.830615,1,509.94,0,509.94,0,1,0,1,0,0,27,1000,812.018361,1361.687384,0,12,2
C11065,179.29326,0.272727,217.77,0,217.77,2508.079327,0.25,0,0.166667,0.083333,5,9,3000,211.406239,345.092178,0.5,12,4
C11066,11.567196,0.454545,116.97,0,116.97,0,0.25,0,0.25,0,0,6,2500,387.714131,140.21546,0.333333,12,4
C11068,41.13959,0.909091,235,0,235,0,1,0,0.916667,0,0,12,3000,265.356425,158.051064,0,12,2
C11069,83.442168,1,0,0,0,91.564073,0,0,0,0.083333,1,0,750,36.205265,292.340434,0,12,4
C11070,1096.228243,1,313.38,313.38,0,0,0.083333,0.083333,0,0,0,1,5000,502.501173,303.90853,0,12,4
C11071,857.712196,1,1224,564,660,2645.818049,0.666667,0.083333,0.666667,0.75,18,15,2000,2494.59698,359.023302,0.090909,12,3
C11072,50.682705,0.909091,434.6,64,370.6,0,0.833333,0.083333,0.833333,0,0,11,4000,538.381397,136.480614,0.1,12,2
C11073,415.27608,0.454545,191.34,40,151.34,0,0.416667,0.083333,0.416667,0,0,8,1500,3467.412046,1094.75712,0.2,12,4
C11075,2075.314278,1,588.67,277.63,311.04,0,1,0.083333,1,0,0,17,2500,604.791592,492.941701,0,12,2
C11076,2043.78838,1,0,0,0,5997.514998,0,0,0,0.5,9,0,6500,8075.826793,495.373116,0.25,12,3
C11078,150.580574,0.818182,2697.86,1867,830.86,0,1,0.75,0.833333,0,0,43,1200,2541.202407,127.089174,0.111111,12,1
C11079,14.042241,1,92.16,0,92.16,0,0.333333,0,0.25,0,0,4,500,91.672694,88.184604,0.166667,12,4
C11081,1420.727073,1,0,0,0,311.804499,0,0,0,0.9,9,0,1500,506.765033,449.179818,0,10,3
C11082,1978.442957,1,35.94,35.94,0,922.67316,0.083333,0.083333,0,0.916667,28,1,2000,1230.609516,1314.625311,0,12,3
C11083,605.203304,1,1279.5,543,736.5,203.148527,1,0.375,0.875,0.25,5,37,1000,661.341498,142.5988,0.142857,8,2
C11084,2503.438106,1,2001.69,1437.24,564.45,268.761003,1,0.5,1,0.333333,11,49,3000,1199.370357,985.937337,0,12,1
C11085,547.484638,0.909091,1225.96,1071.23,154.73,0,0.833333,0.666667,0.166667,0,0,13,1500,400.154087,276.642257,0,12,2
C11086,1328.483504,0.909091,1507.26,1011.6,495.66,2554.86412,0.818182,0.636364,0.545455,0.727273,33,22,2000,2281.634116,926.600197,0.111111,11,3
C11087,1603.991792,1,0,0,0,73.24187,0,0,0,0.166667,2,0,1700,437.134508,673.208585,0,12,4
C11088,932.153207,1,572.64,0,572.64,0,1,0,1,0,0,24,1000,1794.686669,3605.683246,0.083333,12,2
C11089,1035.549686,1,624,0,624,0,1,0,1,0,0,36,1000,883.088274,862.689591,0,12,2
C11090,1043.114756,1,599.92,0,599.92,0,1,0,1,0,0,23,5000,687.999005,255.719951,0,12,2
C11091,3155.155315,1,0,0,0,147.664311,0,0,0,0.166667,2,0,3500,975.901669,949.523933,0,12,4
C11093,1051.38615,1,416.6,0,416.6,0,1,0,1,0,0,20,1050,509.248904,1006.439477,0,12,2
C11094,344.288226,1,146.75,0,146.75,0,0.416667,0,0.416667,0,0,5,1500,135.87419,203.496004,0,12,4
C11095,1132.661616,1,175,0,175,0,0.583333,0,0.5,0,0,7,1200,254.27684,835.079395,0,12,2
C11096,1969.414463,1,1322.06,301.52,1020.54,849.366964,1,0.333333,1,0.416667,5,27,5500,1764.32763,447.535776,0,12,2
C11097,38.316222,0.272727,436.75,0,436.75,0,0.25,0,0.25,0,0,3,3000,1634.962881,139.00528,1,12,4
C11098,857.313072,1,139.16,0,139.16,0,0.583333,0,0.583333,0,0,9,1200,1209.136709,641.54543,0,12,2
C11099,108.889031,1,1145.85,445.85,700,0,1,0.916667,0.75,0,0,22,5000,874.238956,179.080958,0.833333,12,2
C11100,2462.416736,1,1207.3,1207.3,0,470.529824,0.25,0.25,0,0.166667,2,5,2500,1609.295692,2571.403534,0,12,4
C11101,330.707721,0.545455,56.4,56.4,0,1680.231932,0.083333,0.083333,0,0.166667,3,1,4000,3613.150681,205.305914,0.5,12,4
C11102,31.269893,1,224.81,224.81,0,0,1,1,0,0,0,16,1800,284.388927,225.29301,0.166667,12,2
C11103,2392.299552,1,0,0,0,118.3391,0,0,0,0.333333,4,0,3200,602.769462,565.639938,0,12,4
C11104,1089.351276,1,595.83,563.5,32.33,147.306438,0.25,0.25,0.083333,0.083333,1,8,2500,316.521528,382.024584,0,12,4
C11105,2269.978054,0.909091,0,0,0,3617.843539,0,0,0,0.272727,4,0,3500,745.982616,576.331228,0,11,3
C11106,47.587585,0.727273,414.8,53,361.8,0,0.5,0.083333,0.416667,0,0,8,4500,545.768039,135.094235,1,12,2
C11107,3531.167073,0.9,797.5,577.83,219.67,5273.226918,0.7,0.4,0.5,0.9,33,21,4000,2979.5467,3052.080103,0,10,3
C11108,398.403586,1,3658.71,2745.31,913.4,0,0.916667,0.833333,0.75,0,0,48,2500,3646.346596,151.890083,1,12,1
C11109,1118.610853,1,293.26,0,293.26,0,0.916667,0,0.916667,0,0,11,1500,317.991447,220.504335,0,12,2
C11110,7.146747,0.272727,60,0,60,0,0.083333,0,0.083333,0,0,2,3000,231.681868,114.544794,1,12,4
C11111,18.288834,0.636364,0,0,0,149.6351,0,0,0,0.083333,1,0,3000,307.559683,76.436629,0.166667,12,4
C11112,162.293507,1,0,0,0,428.185827,0,0,0,0.25,5,0,500,90.933457,467.783339,0,12,4
C11113,1031.670316,1,1753.25,1164.04,589.21,0,0.916667,0.416667,0.833333,0,0,24,4000,500.01493,352.459986,0,12,2
C11114,435.55396,1,1522.06,1372.34,149.72,0,0.833333,0.583333,0.75,0,0,24,3000,1878.606679,162.411202,0,12,2
C11115,4709.860768,1,0,0,0,3832.366931,0,0,0,0.333333,8,0,6000,1239.821726,1464.809088,0,12,3
C11116,5239.146869,1,57.91,57.91,0,2973.966812,0.083333,0.083333,0,0.25,4,1,6000,1218.114753,1737.033754,0,12,3
C11117,364.150125,1,0,0,0,1382.98498,0,0,0,0.166667,2,0,3000,2050.337787,188.947534,0,12,4
C11118,1671.76708,1,1346.44,890.9,455.54,0,1,0.5,0.916667,0,0,24,6000,4397.366472,469.212052,0,12,1
C11119,1981.113728,1,0,0,0,199.183245,0,0,0,0.272727,3,0,2000,442.171269,3018.891963,0,11,4
C11120,964.09998,1,1074.96,0,1074.96,0,1,0,1,0,0,12,1000,446.368432,1192.827241,0,12,2
C11122,1134.988498,1,935.04,540.81,394.23,996.543937,0.916667,0.5,0.75,0.5,15,20,4000,298.878026,235.549018,0,12,3
C11123,1316.179352,1,1278.04,0,1278.04,114.843243,1,0,1,0.083333,1,28,1200,2069.375056,1951.939159,0,12,2
C11124,2300.825677,0.875,522.06,0,522.06,2809.026116,0.875,0,0.75,0.125,1,7,3000,469.928446,1711.018102,0,8,2
C11125,113.723132,0.727273,740.82,574.44,166.38,188.360044,0.25,0.166667,0.083333,0.083333,2,3,5500,1335.466998,99.981807,0.333333,12,4
C11126,1475.485907,1,522.68,522.68,0,1635.215775,0.25,0.25,0,0.166667,4,7,3000,265.318943,572.110855,0,12,4
C11128,419.727505,1,1945.8,0,1945.8,0,1,0,1,0,0,12,3000,1348.704313,171.24898,0.181818,12,2
C11129,1358.513908,1,0,0,0,73.870282,0,0,0,0.083333,2,0,1500,353.105652,435.809869,0,12,4
C11130,372.722601,0.909091,819.7,0,819.7,0,0.909091,0,0.818182,0,0,10,1500,87.828439,194.003982,0,11,2
C11131,1963.698617,1,1582.88,1259.82,323.06,2601.802794,0.166667,0.083333,0.083333,0.333333,5,12,2500,4138.243604,806.866365,0,12,3
C11132,6255.078201,1,195.29,124.17,71.12,2881.905049,0.5,0.083333,0.333333,0.416667,10,9,7500,1797.863187,1926.996357,0,12,3
C11133,7.14111,0.727273,288,0,288,0,1,0,1,0,0,12,3000,228.853499,24.171054,0,12,2
C11134,3169.141778,1,435,435,0,3049.497763,0.083333,0.083333,0,0.166667,3,3,6500,795.908206,792.369143,0,12,3
C11136,226.445662,0.909091,0,0,0,291.685333,0,0,0,0.083333,1,0,1500,138.84951,187.570875,0,12,4
C11137,88.905573,0.727273,537.56,537.56,0,0,0.25,0.25,0,0,0,6,2500,563.972982,210.924256,0,12,4
C11138,846.091011,1,2599.2,1212.28,1386.92,0,0.916667,0.333333,0.916667,0,0,19,3000,1900.699307,195.516066,0,12,1
C11139,12.478094,0.5,217.91,0,217.91,0,0.875,0,0.75,0,0,7,1000,206.460572,67.157083,0,8,2
C11140,1614.278999,1,554.65,452.85,101.8,603.964591,0.5,0.333333,0.166667,0.25,3,13,2000,485.998474,624.895688,0,12,4
C11141,11.725408,0.181818,178,178,0,0,0.083333,0.083333,0,0,0,1,1500,1024.466785,85.691487,0,12,4
C11142,826.344973,1,108.4,0,108.4,950.872647,0.363636,0,0.363636,0.090909,1,4,1000,2068.816672,276.536946,0.090909,11,4
C11143,7337.853622,1,0,0,0,3889.579805,0,0,0,0.75,21,0,9000,2526.186156,2075.774372,0,12,3
C11145,33.114269,0.727273,974.96,110,864.96,0,1,0.083333,1,0,0,13,6000,1011.244454,99.44103,0.333333,12,2
C11146,136.268319,1,757.49,487.61,269.88,1360.553696,1,0.083333,0.916667,0.583333,10,26,2000,4086.277963,1723.818986,0.5,12,3
C11148,470.91505,1,907.5,574.5,333,0,0.583333,0.166667,0.333333,0,0,10,1500,1065.270854,187.996032,0,12,2
C11149,4021.881912,1,300.1,0,300.1,955.742173,0.333333,0,0.25,0.083333,1,9,6000,1120.837531,1243.924125,0,12,4
C11150,70.831061,1,531,300,231,0,0.916667,0.333333,0.916667,0,0,16,1500,497.383598,153.202749,0.25,12,2
C11151,403.08626,1,2351.25,0,2351.25,0,1,0,1,0,0,11,2500,2247.045797,166.021681,0.090909,11,2
C11152,1337.57386,1,0,0,0,36.473828,0,0,0,0.083333,1,0,3000,395.385249,324.284676,0,12,4
C11153,46.86925,1,420,0,420,0,1,0,0.833333,0,0,6,1000,411.981882,16.730028,0,6,2
C11154,8.362878,1,234,0,234,0,1,0,1,0,0,12,1200,234.802293,180.364348,0.833333,12,2
C11155,156.700478,1,1259.21,0,1259.21,0,1,0,1,0,0,21,6000,1178.012601,172.301492,0,12,2
C11156,130.644698,1,338.79,0,338.79,0,0.916667,0,0.916667,0,0,19,1500,196.79846,176.914811,0.083333,12,2
C11157,617.597272,0.714286,0,0,0,1080.735496,0,0,0,0.285714,9,0,1200,111.579389,180.970792,0,7,4
C11158,148.376249,0.363636,600,600,0,0,0.083333,0.083333,0,0,0,1,2500,731.400261,178.462119,0,12,4
C11159,927.375909,0.454545,0,0,0,2215.257509,0,0,0,0.166667,7,0,6000,2734.344075,292.540684,0,12,4
C11162,151.704474,1,0,0,0,87.794993,0,0,0,0.166667,2,0,150,316.324154,277.040895,0,12,4
C11163,72.351933,1,245.84,0,245.84,0,0.833333,0,0.833333,0,0,10,1200,187.34317,172.747168,0.166667,12,2
C11164,1459.853158,1,1365,1365,0,363.867229,0.090909,0.090909,0,0.090909,1,3,1800,1751.977457,844.975196,0,11,4
C11165,1572.097459,1,0,0,0,1128.876546,0,0,0,0.083333,3,0,2500,402.317895,402.142382,0,12,4
C11166,1646.38453,1,1047.34,1047.34,0,146.650389,0.583333,0.583333,0,0.166667,2,51,3000,462.848132,497.408854,0,12,2
C11167,4218.956639,1,0,0,0,4734.304587,0,0,0,0.583333,44,0,4500,5557.539676,1434.238518,0.083333,12,3
C11169,37.980086,1,450,0,450,0,1,0,1,0,0,12,2700,425.280332,166.65223,0.666667,12,2
C11170,72.188087,1,117.9,117.9,0,0,0.083333,0.083333,0,0,0,2,3400,14.500688,113.963653,0,12,4
C11172,370.489944,1,1723.61,947.92,775.69,0,1,0.75,1,0,0,37,5000,1570.70073,198.52965,0,12,1
C11173,1969.647597,1,0,0,0,1973.843982,0,0,0,0.333333,5,0,2000,2209.452275,669.786627,0,12,3
C11174,25.72535,0.363636,150.48,0,150.48,0,0.25,0,0.25,0,0,3,2500,558.52387,200.77995,0,12,4
C11175,2433.487018,1,0,0,0,348.296735,0,0,0,0.272727,6,0,2500,527.171985,1097.372571,0,11,4
C11176,313.802253,1,1146.37,792.1,354.27,1429.340234,0.583333,0.416667,0.416667,0.333333,8,22,2000,2736.9303,156.020535,0.181818,12,2
C11177,2743.221459,1,0,0,0,776.01291,0,0,0,0.166667,2,0,3000,668.207015,934.308332,0,12,4
C11178,1100.505764,1,220,220,0,0,0.166667,0.166667,0,0,0,2,1200,344.856423,623.734943,0,12,4
C11179,335.95482,1,2178.13,1215.01,963.12,0,1,0.166667,1,0,0,35,6000,2320.553403,267.840916,0.181818,12,1
C11180,8.111284,0.545455,122.58,0,122.58,0,0.5,0,0.416667,0,0,6,3400,206.903715,166.887922,0.8,12,2
C11181,2590.469749,1,459.12,422,37.12,0,0.333333,0.333333,0.083333,0,0,11,2900,584.70712,1369.991379,0,12,4
C11182,57.491021,1,785.96,383.84,402.12,0,1,1,1,0,0,27,3500,684.853812,164.145179,1,12,2
C11184,1209.613646,1,874.68,0,874.68,7663.906258,0.666667,0,0.666667,0.25,5,8,3500,8261.89726,298.203442,0.818182,12,3
C11185,2521.094992,1,2326.16,875.37,1450.79,0,1,0.75,1,0,0,83,3000,3983.238602,964.101127,0,12,1
C11186,109.697529,1,1530.37,1530.37,0,0,1,1,0,0,0,12,1200,1681.146226,125.221028,0.111111,12,2
C11187,631.858702,0.545455,75.25,0,75.25,0,0.333333,0,0.333333,0,0,5,1200,1458.6444,230.665557,0,12,4
C11188,98.252565,1,1021.24,0,1021.24,0,1,0,1,0,0,88,3000,1080.276225,185.948948,0.5,12,2
C11189,32.807257,0.727273,304,0,304,0,0.666667,0,0.583333,0,0,8,3000,364.316697,165.47018,0.428571,12,2
C11190,2033.51327,1,2274.46,1350.45,924.01,0,1,0.166667,1,0,0,48,6000,1080.054078,506.339439,0,12,1
C11192,2325.373366,1,0,0,0,327.662218,0,0,0,0.583333,10,0,2500,679.52543,718.062844,0,12,3
C11193,20.502046,0.818182,53.36,0,53.36,0,0.25,0,0.166667,0,0,3,2500,88.897909,144.512685,0,12,4
C11195,4487.993384,1,1654.94,464.5,1190.44,2132.805215,1,0.416667,1,0.666667,17,51,7500,1570.050378,1443.70769,0,12,3
C11196,300.81906,1,0,0,0,1983.897997,0,0,0,0.5,13,0,3000,319.716795,168.70599,0,12,3
C11197,14.074548,1,39,0,39,0,0.166667,0,0.166667,0,0,2,1500,98.947093,74.147879,0,12,4
C11199,544.314078,1,111.8,111.8,0,912.814627,0.083333,0.083333,0,0.166667,3,1,1200,135.415952,183.945301,0,12,4
C11200,605.744452,1,119,119,0,0,0.083333,0.083333,0,0,0,1,1800,253.057215,445.55812,0,12,4
C11201,777.853474,0.666667,0,0,0,1820.143378,0,0,0,0.5,8,0,2000,89.741508,173.276205,0,6,4
C11202,1696.465412,1,219.07,219.07,0,1237.454039,0.333333,0.333333,0,0.583333,19,6,1800,1251.496096,976.101952,0,12,3
